caseid_new,caseid_wave,qualified?,survey_completed_new,followup_HCMST_yrmo,relationship_status,married_year,married_month,breakup_year_combo,breakup_month_combo,got_married?_new
1315536,1315536_5,qualified,yes,201412.0,partner deceased,,,,,
1316391,1316391_5,qualified,yes,201412.0,still together,,,,,
1317503,1317503_5,disqualified,,,,,,,,
1318833,1318833_5,disqualified,,,,,,,,
1319523,1319523_5,disqualified,,,,,,,,
1320215,1320215_5,qualified,no,,,,,,,
1322205,1322205_5,disqualified,,,,,,,,
1323596,1323596_5,qualified,yes,201412.0,still together,,,,,
1325391,1325391_5,qualified,no,,,,,,,
1326451,1326451_5,qualified,no,,,,,,,
1327693,1327693_5,qualified,yes,201411.0,still together,,,,,no
1328713,1328713_5,qualified,yes,201501.0,still together,,,,,
1329235,1329235_5,qualified,yes,201412.0,still together,,,,,
1330251,1330251_5,qualified,no,,,,,,,
1331645,1331645_5,disqualified,,,,,,,,
1332405,1332405_5,qualified,no,,,,,,,
1333711,1333711_5,disqualified,,,,,,,,
1334261,1334261_5,disqualified,,,,,,,,
1335363,1335363_5,qualified,yes,201412.0,still together,,,,,no
1337321,1337321_5,disqualified,,,,,,,,
1338632,1338632_5,disqualified,,,,,,,,
1340556,1340556_5,qualified,yes,201412.0,still together,,,,,no
1341511,1341511_5,qualified,yes,201412.0,still together,,,,,
1343603,1343603_5,disqualified,,,,,,,,
1345356,1345356_5,qualified,no,,,,,,,
1346465,1346465_5,disqualified,,,,,,,,
1347703,1347703_5,disqualified,,,,,,,,
1348345,1348345_5,disqualified,,,,,,,,
1349311,1349311_5,qualified,no,,,,,,,
1350732,1350732_5,disqualified,,,,,,,,
1351572,1351572_5,disqualified,,,,,,,,
1352771,1352771_5,qualified,no,,,,,,,
1353823,1353823_5,disqualified,,,,,,,,
1354291,1354291_5,qualified,yes,201412.0,still together,,,,,
1355692,1355692_5,disqualified,,,,,,,,
1356751,1356751_5,qualified,no,,,,,,,
1357415,1357415_5,disqualified,,,,,,,,
1358455,1358455_5,qualified,no,,,,,,,
1359663,1359663_5,disqualified,,,,,,,,
1360485,1360485_5,disqualified,,,,,,,,
1361771,1361771_5,qualified,yes,201502.0,still together,,,,,
1363253,1363253_5,qualified,no,,,,,,,
1364533,1364533_5,disqualified,,,,,,,,
1365673,1365673_5,disqualified,,,,,,,,
1366341,1366341_5,qualified,yes,201412.0,partner deceased,,,,,
1367841,1367841_5,qualified,no,,,,,,,
1368545,1368545_5,disqualified,,,,,,,,
1369721,1369721_5,qualified,yes,201411.0,still together,,,,,
1370453,1370453_5,disqualified,,,,,,,,
1371681,1371681_5,qualified,yes,201502.0,still together,,,,,
1372391,1372391_5,qualified,yes,201412.0,still together,,,,,
1373663,1373663_5,disqualified,,,,,,,,
1374731,1374731_5,qualified,no,,,,,,,
1375681,1375681_5,qualified,yes,201412.0,still together,,,,,
1376386,1376386_5,qualified,no,,,,,,,
1377811,1377811_5,qualified,yes,201502.0,still together,,,,,
1378732,1378732_5,disqualified,,,,,,,,
1379291,1379291_5,qualified,yes,201412.0,still together,,,,,
1380606,1380606_5,qualified,yes,201412.0,still together,,,,,no
1381205,1381205_5,qualified,no,,,,,,,
1382546,1382546_5,disqualified,,,,,,,,
1383671,1383671_5,qualified,yes,201412.0,still together,,,,,
1384431,1384431_5,qualified,yes,201412.0,still together,,,,,
1386291,1386291_5,qualified,no,,,,,,,
1387255,1387255_5,qualified,no,,,,,,,
1388606,1388606_5,qualified,no,,,,,,,
1389863,1389863_5,disqualified,,,,,,,,
1390585,1390585_5,disqualified,,,,,,,,
1392612,1392612_5,qualified,yes,201412.0,still together,,,,,no
1393286,1393286_5,disqualified,,,,,,,,
1394385,1394385_5,qualified,yes,201502.0,broke up,,,2014.0,March,
1396626,1396626_5,disqualified,,,,,,,,
1398431,1398431_5,qualified,no,,,,,,,
1399603,1399603_5,disqualified,,,,,,,,
1400536,1400536_5,disqualified,,,,,,,,
1401456,1401456_5,qualified,no,,,,,,,
1402461,1402461_5,qualified,no,,,,,,,
1403571,1403571_5,qualified,yes,201412.0,still together,,,,,
1405701,1405701_5,qualified,no,,,,,,,
1406352,1406352_5,disqualified,,,,,,,,
1408531,1408531_5,qualified,yes,201412.0,still together,,,,,
1409551,1409551_5,qualified,yes,201411.0,still together,,,,,
1410441,1410441_5,disqualified,,,,,,,,
1411661,1411661_5,qualified,yes,201412.0,still together,,,,,
1412495,1412495_5,disqualified,,,,,,,,
1413821,1413821_5,qualified,no,,,,,,,
1414483,1414483_5,disqualified,,,,,,,,
1415793,1415793_5,disqualified,,,,,,,,
1416791,1416791_5,qualified,no,,,,,,,
1418265,1418265_5,qualified,no,,,,,,,
1420535,1420535_5,disqualified,,,,,,,,
1421401,1421401_5,qualified,yes,201412.0,still together,,,,,
1422621,1422621_5,qualified,yes,201412.0,still together,,,,,
1424245,1424245_5,disqualified,,,,,,,,
1425271,1425271_5,qualified,yes,201412.0,still together,,,,,
1426355,1426355_5,qualified,yes,201412.0,still together,,,,,
1427636,1427636_5,qualified,no,,,,,,,
1428631,1428631_5,qualified,no,,,,,,,
1430681,1430681_5,qualified,yes,201502.0,still together,,,,,
1431445,1431445_5,disqualified,,,,,,,,
1432733,1432733_5,disqualified,,,,,,,,
1433533,1433533_5,qualified,no,,,,,,,
1434421,1434421_5,qualified,yes,201412.0,still together,,,,,
1435285,1435285_5,disqualified,,,,,,,,
1436742,1436742_5,disqualified,,,,,,,,
1437591,1437591_5,qualified,no,,,,,,,
1438781,1438781_5,qualified,yes,201502.0,still together,,,,,
1439225,1439225_5,disqualified,,,,,,,,
1440573,1440573_5,disqualified,,,,,,,,
1441235,1441235_5,disqualified,,,,,,,,
1442415,1442415_5,disqualified,,,,,,,,
1443503,1443503_5,disqualified,,,,,,,,
1444575,1444575_5,disqualified,,,,,,,,
1445491,1445491_5,qualified,yes,201412.0,still together,,,,,
1446561,1446561_5,qualified,yes,201412.0,still together,,,,,
1447506,1447506_5,qualified,no,,,,,,,
1449706,1449706_5,qualified,no,,,,,,,
1450553,1450553_5,qualified,no,,,,,,,
1451501,1451501_5,qualified,yes,201412.0,still together,,,,,
1453663,1453663_5,disqualified,,,,,,,,
1454411,1454411_5,qualified,yes,201412.0,broke up,,,2014.0,April,
1455762,1455762_5,disqualified,,,,,,,,
1456556,1456556_5,qualified,yes,201412.0,still together,,,,,
1457395,1457395_5,disqualified,,,,,,,,
1458801,1458801_5,qualified,no,,,,,,,
1459321,1459321_5,qualified,no,,,,,,,
1461341,1461341_5,qualified,no,,,,,,,
1462605,1462605_5,disqualified,,,,,,,,
1463856,1463856_5,disqualified,,,,,,,,
1464431,1464431_5,qualified,yes,201412.0,still together,,,,,
1465371,1465371_5,qualified,no,,,,,,,
1466245,1466245_5,qualified,yes,201412.0,still together,,,,,
1467541,1467541_5,qualified,no,,,,,,,
1468606,1468606_5,qualified,yes,201503.0,still together,,,,,no
1469225,1469225_5,qualified,yes,201412.0,still together,,,,,no
1470685,1470685_5,disqualified,,,,,,,,
1471753,1471753_5,disqualified,,,,,,,,
1472491,1472491_5,qualified,yes,201412.0,still together,,,,,
1473421,1473421_5,qualified,yes,201412.0,still together,,,,,
1474566,1474566_5,qualified,yes,201412.0,still together,2013.0,September,,,yes
1475711,1475711_5,qualified,no,,,,,,,
1476271,1476271_5,qualified,no,,,,,,,
1477205,1477205_5,qualified,yes,201412.0,still together,,,,,
1478566,1478566_5,qualified,yes,201411.0,still together,2014.0,August,,,yes
1479275,1479275_5,disqualified,,,,,,,,
1480621,1480621_5,qualified,yes,201412.0,still together,,,,,
1482336,1482336_5,qualified,yes,201412.0,still together,,,,,
1483395,1483395_5,disqualified,,,,,,,,
1484521,1484521_5,qualified,yes,201412.0,still together,,,,,
1485791,1485791_5,qualified,no,,,,,,,
1486713,1486713_5,disqualified,,,,,,,,
1487565,1487565_5,disqualified,,,,,,,,
1488486,1488486_5,qualified,no,,,,,,,
1489295,1489295_5,disqualified,,,,,,,,
1490563,1490563_5,disqualified,,,,,,,,
1491391,1491391_5,qualified,no,,,,,,,
1492642,1492642_5,qualified,yes,201412.0,still together,,,,,no
1493501,1493501_5,qualified,yes,201412.0,still together,,,,,
1494381,1494381_5,qualified,yes,201501.0,still together,,,,,
1495643,1495643_5,disqualified,,,,,,,,
1496621,1496621_5,qualified,no,,,,,,,
1497641,1497641_5,qualified,no,,,,,,,
1498471,1498471_5,qualified,yes,201412.0,still together,,,,,
1499563,1499563_5,disqualified,,,,,,,,
1500551,1500551_5,qualified,no,,,,,,,
1502575,1502575_5,disqualified,,,,,,,,
1504675,1504675_5,disqualified,,,,,,,,
1505246,1505246_5,qualified,no,,,,,,,
1506761,1506761_5,qualified,no,,,,,,,
1507475,1507475_5,disqualified,,,,,,,,
1509726,1509726_5,disqualified,,,,,,,,
1511571,1511571_5,qualified,yes,201412.0,still together,,,,,
1512761,1512761_5,qualified,yes,201502.0,still together,,,,,
1513511,1513511_5,qualified,no,,,,,,,
1514561,1514561_5,qualified,yes,201411.0,still together,,,,,
1515601,1515601_5,qualified,yes,201503.0,still together,,,,,
1516441,1516441_5,qualified,yes,201412.0,still together,,,,,
1517771,1517771_5,qualified,no,,,,,,,
1518501,1518501_5,qualified,yes,201501.0,still together,,,,,
1519266,1519266_5,disqualified,,,,,,,,
1520271,1520271_5,qualified,yes,201412.0,still together,,,,,
1521461,1521461_5,qualified,yes,201412.0,still together,,,,,
1522341,1522341_5,qualified,no,,,,,,,
1523526,1523526_5,qualified,no,,,,,,,
1524351,1524351_5,qualified,yes,201412.0,still together,,,,,
1525665,1525665_5,qualified,yes,201412.0,still together,,,,,no
1527295,1527295_5,qualified,no,,,,,,,
1528583,1528583_5,disqualified,,,,,,,,
1529205,1529205_5,disqualified,,,,,,,,
1530311,1530311_5,qualified,yes,201412.0,still together,,,,,
1531821,1531821_5,qualified,no,,,,,,,
1532631,1532631_5,qualified,yes,201412.0,still together,,,,,
1534361,1534361_5,qualified,no,,,,,,,
1535765,1535765_5,disqualified,,,,,,,,
1536831,1536831_5,qualified,no,,,,,,,
1537541,1537541_5,qualified,yes,201412.0,still together,,,,,
1538731,1538731_5,qualified,yes,201412.0,still together,,,,,
1539225,1539225_5,disqualified,,,,,,,,
1540693,1540693_5,disqualified,,,,,,,,
1541384,1541384_5,qualified,no,,,,,,,
1542395,1542395_5,disqualified,,,,,,,,
1544581,1544581_5,qualified,no,,,,,,,
1545735,1545735_5,disqualified,,,,,,,,
1546505,1546505_5,qualified,yes,201411.0,still together,,,,,no
1547271,1547271_5,qualified,no,,,,,,,
1548763,1548763_5,disqualified,,,,,,,,
1549701,1549701_5,qualified,no,,,,,,,
1550851,1550851_5,qualified,no,,,,,,,
1551231,1551231_5,disqualified,,,,,,,,
1552386,1552386_5,disqualified,,,,,,,,
1553205,1553205_5,disqualified,,,,,,,,
1554466,1554466_5,qualified,yes,201412.0,still together,,,,,no
1555195,1555195_5,qualified,no,,,,,,,
1556205,1556205_5,disqualified,,,,,,,,
1557565,1557565_5,disqualified,,,,,,,,
1558251,1558251_5,qualified,no,,,,,,,
1559571,1559571_5,qualified,yes,201501.0,still together,,,,,
1560702,1560702_5,disqualified,,,,,,,,
1563713,1563713_5,qualified,no,,,,,,,
1564453,1564453_5,disqualified,,,,,,,,
1565636,1565636_5,qualified,no,,,,,,,
1567444,1567444_5,qualified,yes,201412.0,still together,,,,,no
1568251,1568251_5,qualified,no,,,,,,,
1569351,1569351_5,qualified,no,,,,,,,
1570286,1570286_5,qualified,no,,,,,,,
1571463,1571463_5,disqualified,,,,,,,,
1572443,1572443_5,disqualified,,,,,,,,
1573641,1573641_5,qualified,yes,201412.0,still together,,,,,
1574481,1574481_5,qualified,yes,201412.0,still together,,,,,
1575691,1575691_5,qualified,yes,201503.0,still together,,,,,
1576255,1576255_5,disqualified,,,,,,,,
1577546,1577546_5,qualified,yes,201412.0,still together,,,,,no
1578603,1578603_5,disqualified,,,,,,,,
1579693,1579693_5,qualified,yes,201412.0,still together,,,,,no
1580691,1580691_5,qualified,yes,201412.0,still together,,,,,
1581206,1581206_5,disqualified,,,,,,,,
1582653,1582653_5,qualified,yes,201412.0,still together,,,,,no
1584491,1584491_5,qualified,yes,201412.0,still together,,,,,
1585543,1585543_5,qualified,no,,,,,,,
1586641,1586641_5,qualified,yes,201502.0,still together,,,,,
1587316,1587316_5,qualified,no,,,,,,,
1588416,1588416_5,qualified,yes,201412.0,still together,,,,,no
1589361,1589361_5,qualified,no,,,,,,,
1590491,1590491_5,qualified,yes,201412.0,still together,,,,,
1591601,1591601_5,qualified,yes,201502.0,still together,,,,,
1592631,1592631_5,qualified,no,,,,,,,
1593301,1593301_5,qualified,no,,,,,,,
1594842,1594842_5,disqualified,,,,,,,,
1595371,1595371_5,qualified,no,,,,,,,
1597546,1597546_5,qualified,yes,201412.0,partner deceased,,,,,
1599291,1599291_5,qualified,yes,201411.0,still together,,,,,
1600711,1600711_5,qualified,yes,201412.0,still together,,,,,
1601511,1601511_5,qualified,yes,201412.0,still together,,,,,
1602401,1602401_5,disqualified,,,,,,,,
1603265,1603265_5,qualified,yes,201412.0,still together,,,,,
1604683,1604683_5,disqualified,,,,,,,,
1605481,1605481_5,qualified,no,,,,,,,
1606456,1606456_5,qualified,no,,,,,,,
1607275,1607275_5,disqualified,,,,,,,,
1608266,1608266_5,qualified,yes,201412.0,still together,,,,,no
1610771,1610771_5,qualified,no,,,,,,,
1611503,1611503_5,disqualified,,,,,,,,
1612235,1612235_5,qualified,no,,,,,,,
1613271,1613271_5,qualified,yes,201412.0,still together,,,,,
1615431,1615431_5,disqualified,,,,,,,,
1616515,1616515_5,disqualified,,,,,,,,
1617575,1617575_5,disqualified,,,,,,,,
1619401,1619401_5,qualified,yes,201411.0,still together,,,,,
1620371,1620371_5,qualified,yes,201412.0,still together,,,,,
1621812,1621812_5,disqualified,,,,,,,,
1622621,1622621_5,qualified,no,,,,,,,
1623351,1623351_5,qualified,no,,,,,,,
1624601,1624601_5,qualified,yes,201503.0,still together,,,,,
1625871,1625871_5,qualified,no,,,,,,,
1626891,1626891_5,qualified,no,,,,,,,
1627291,1627291_5,qualified,yes,201412.0,still together,,,,,
1628461,1628461_5,qualified,yes,201502.0,still together,,,,,
1629821,1629821_5,qualified,yes,201502.0,still together,,,,,
1630551,1630551_5,qualified,yes,201502.0,still together,,,,,
1631443,1631443_5,disqualified,,,,,,,,
1632802,1632802_5,qualified,no,,,,,,,
1634672,1634672_5,qualified,no,,,,,,,
1635436,1635436_5,qualified,yes,201412.0,still together,2014.0,November,,,yes
1637395,1637395_5,disqualified,,,,,,,,
1638721,1638721_5,qualified,no,,,,,,,
1639691,1639691_5,qualified,yes,201412.0,still together,,,,,
1641281,1641281_5,qualified,yes,201412.0,still together,,,,,
1642351,1642351_5,qualified,yes,201412.0,still together,,,,,
1643761,1643761_5,qualified,yes,201412.0,still together,,,,,
1644245,1644245_5,qualified,no,,,,,,,
1645323,1645323_5,qualified,no,,,,,,,
1646345,1646345_5,disqualified,,,,,,,,
1647511,1647511_5,qualified,yes,201412.0,still together,,,,,
1648276,1648276_5,qualified,yes,201501.0,still together,,,,,no
1650205,1650205_5,disqualified,,,,,,,,
1651205,1651205_5,disqualified,,,,,,,,
1652451,1652451_5,qualified,no,,,,,,,
1653653,1653653_5,disqualified,,,,,,,,
1654671,1654671_5,qualified,yes,201502.0,still together,,,,,
1655555,1655555_5,disqualified,,,,,,,,
1656664,1656664_5,disqualified,,,,,,,,
1657335,1657335_5,disqualified,,,,,,,,
1659612,1659612_5,disqualified,,,,,,,,
1661682,1661682_5,qualified,no,,,,,,,
1662395,1662395_5,disqualified,,,,,,,,
1663683,1663683_5,disqualified,,,,,,,,
1664275,1664275_5,qualified,yes,201412.0,still together,,,,,no
1665713,1665713_5,qualified,no,,,,,,,
1667291,1667291_5,qualified,yes,201412.0,still together,,,,,
1668241,1668241_5,qualified,yes,201501.0,still together,,,,,
1669566,1669566_5,qualified,yes,201411.0,still together,,,,,no
1670475,1670475_5,disqualified,,,,,,,,
1671291,1671291_5,qualified,yes,201412.0,still together,,,,,
1672325,1672325_5,qualified,no,,,,,,,
1673321,1673321_5,disqualified,,,,,,,,
1674621,1674621_5,qualified,yes,201412.0,still together,,,,,
1675641,1675641_5,qualified,yes,201412.0,still together,,,,,
1676566,1676566_5,qualified,yes,201412.0,still together,,,,,no
1677766,1677766_5,qualified,no,,,,,,,
1678601,1678601_5,qualified,yes,201412.0,still together,,,,,
1679355,1679355_5,disqualified,,,,,,,,
1680573,1680573_5,disqualified,,,,,,,,
1681661,1681661_5,qualified,no,,,,,,,
1683821,1683821_5,qualified,no,,,,,,,
1685385,1685385_5,qualified,yes,201411.0,still together,,,,,no
1686502,1686502_5,disqualified,,,,,,,,
1687301,1687301_5,qualified,no,,,,,,,
1688541,1688541_5,qualified,no,,,,,,,
1689375,1689375_5,disqualified,,,,,,,,
1690395,1690395_5,disqualified,,,,,,,,
1691641,1691641_5,qualified,yes,201412.0,still together,,,,,
1692566,1692566_5,qualified,yes,201412.0,broke up,,,2014.0,December,
1693481,1693481_5,qualified,yes,201412.0,still together,,,,,
1696565,1696565_5,disqualified,,,,,,,,
1697445,1697445_5,disqualified,,,,,,,,
1698641,1698641_5,qualified,no,,,,,,,
1699641,1699641_5,qualified,no,,,,,,,
1700416,1700416_5,qualified,yes,201502.0,still together,,,,,no
1701345,1701345_5,disqualified,,,,,,,,
1703712,1703712_5,qualified,no,,,,,,,
1704403,1704403_5,disqualified,,,,,,,,
1705261,1705261_5,qualified,no,,,,,,,
1706351,1706351_5,qualified,no,,,,,,,
1707621,1707621_5,qualified,no,,,,,,,
1708231,1708231_5,qualified,no,,,,,,,
1709246,1709246_5,qualified,yes,201411.0,still together,,,,,
1710623,1710623_5,disqualified,,,,,,,,
1711502,1711502_5,qualified,no,,,,,,,
1713822,1713822_5,disqualified,,,,,,,,
1714741,1714741_5,qualified,no,,,,,,,
1715481,1715481_5,qualified,no,,,,,,,
1716225,1716225_5,disqualified,,,,,,,,
1718291,1718291_5,qualified,no,,,,,,,
1719406,1719406_5,qualified,yes,201412.0,still together,2013.0,October,,,yes
1720621,1720621_5,qualified,yes,201412.0,still together,,,,,
1721381,1721381_5,disqualified,,,,,,,,
1723666,1723666_5,disqualified,,,,,,,,
1726685,1726685_5,disqualified,,,,,,,,
1728311,1728311_5,qualified,no,,,,,,,
1729782,1729782_5,disqualified,,,,,,,,
1730361,1730361_5,qualified,yes,201412.0,still together,,,,,
1734805,1734805_5,disqualified,,,,,,,,
1735441,1735441_5,qualified,yes,201412.0,still together,,,,,
1736721,1736721_5,qualified,no,,,,,,,
1738463,1738463_5,disqualified,,,,,,,,
1739511,1739511_5,qualified,no,,,,,,,
1740291,1740291_5,qualified,yes,201501.0,still together,,,,,
1741735,1741735_5,disqualified,,,,,,,,
1742351,1742351_5,qualified,yes,201501.0,still together,,,,,
1743521,1743521_5,qualified,yes,201412.0,still together,,,,,
1744605,1744605_5,disqualified,,,,,,,,
1745446,1745446_5,qualified,yes,201412.0,still together,,,,,
1746605,1746605_5,disqualified,,,,,,,,
1747381,1747381_5,qualified,yes,201412.0,still together,,,,,
1748271,1748271_5,qualified,yes,201412.0,still together,,,,,
1749592,1749592_5,qualified,yes,201412.0,still together,,,,,no
1750331,1750331_5,qualified,yes,201412.0,still together,,,,,
1751291,1751291_5,qualified,yes,201412.0,still together,,,,,
1752521,1752521_5,qualified,yes,201411.0,still together,,,,,
1753471,1753471_5,qualified,yes,201412.0,still together,,,,,
1754225,1754225_5,disqualified,,,,,,,,
1755306,1755306_5,qualified,no,,,,,,,
1756633,1756633_5,disqualified,,,,,,,,
1757781,1757781_5,qualified,no,,,,,,,
1759791,1759791_5,qualified,no,,,,,,,
1760353,1760353_5,disqualified,,,,,,,,
1762615,1762615_5,qualified,no,,,,,,,
1763881,1763881_5,disqualified,,,,,,,,
1764471,1764471_5,qualified,yes,201412.0,still together,,,,,
1765521,1765521_5,qualified,yes,201412.0,still together,,,,,
1766583,1766583_5,disqualified,,,,,,,,
1767591,1767591_5,qualified,yes,201412.0,still together,,,,,
1768436,1768436_5,disqualified,,,,,,,,
1770415,1770415_5,disqualified,,,,,,,,
1771195,1771195_5,qualified,yes,201412.0,still together,,,,,
1772413,1772413_5,qualified,yes,201412.0,still together,,,,,no
1773565,1773565_5,disqualified,,,,,,,,
1774541,1774541_5,qualified,no,,,,,,,
1775535,1775535_5,disqualified,,,,,,,,
1777513,1777513_5,qualified,yes,201412.0,broke up,,,2014.0,November,
1778236,1778236_5,qualified,no,,,,,,,
1779551,1779551_5,qualified,yes,201412.0,still together,,,,,
1780475,1780475_5,disqualified,,,,,,,,
1781261,1781261_5,qualified,yes,201412.0,broke up,,,2014.0,January,
1782305,1782305_5,disqualified,,,,,,,,
1783772,1783772_5,disqualified,,,,,,,,
1784331,1784331_5,qualified,no,,,,,,,
1785761,1785761_5,qualified,yes,201502.0,still together,,,,,
1786301,1786301_5,qualified,yes,201412.0,still together,,,,,
1787296,1787296_5,qualified,yes,201412.0,still together,,,,,
1788316,1788316_5,qualified,yes,201412.0,still together,,,,,no
1789465,1789465_5,disqualified,,,,,,,,
1790623,1790623_5,qualified,no,,,,,,,
1791235,1791235_5,disqualified,,,,,,,,
1792311,1792311_5,disqualified,,,,,,,,
1793381,1793381_5,qualified,yes,201412.0,still together,,,,,
1794351,1794351_5,qualified,no,,,,,,,
1795381,1795381_5,qualified,yes,201412.0,still together,,,,,
1796621,1796621_5,qualified,no,,,,,,,
1797541,1797541_5,qualified,no,,,,,,,
1798281,1798281_5,qualified,no,,,,,,,
1799441,1799441_5,qualified,no,,,,,,,
1800341,1800341_5,qualified,yes,201412.0,still together,,,,,
1801575,1801575_5,disqualified,,,,,,,,
1802445,1802445_5,disqualified,,,,,,,,
1803416,1803416_5,disqualified,,,,,,,,
1804235,1804235_5,qualified,no,,,,,,,
1805341,1805341_5,qualified,no,,,,,,,
1807331,1807331_5,qualified,no,,,,,,,
1808475,1808475_5,qualified,yes,201412.0,broke up,,,2010.0,November,
1809246,1809246_5,qualified,no,,,,,,,
1810601,1810601_5,disqualified,,,,,,,,
1812681,1812681_5,qualified,yes,201412.0,still together,,,,,
1813483,1813483_5,qualified,no,,,,,,,
1814401,1814401_5,qualified,no,,,,,,,
1815601,1815601_5,qualified,no,,,,,,,
1816535,1816535_5,disqualified,,,,,,,,
1817446,1817446_5,qualified,yes,201412.0,still together,,,,,no
1818371,1818371_5,qualified,no,,,,,,,
1819566,1819566_5,qualified,no,,,,,,,
1820763,1820763_5,disqualified,,,,,,,,
1821371,1821371_5,qualified,yes,201412.0,still together,,,,,
1823706,1823706_5,qualified,yes,201412.0,still together,2013.0,October,,,yes
1824215,1824215_5,disqualified,,,,,,,,
1825361,1825361_5,disqualified,,,,,,,,
1826563,1826563_5,disqualified,,,,,,,,
1827585,1827585_5,disqualified,,,,,,,,
1828271,1828271_5,qualified,yes,201502.0,still together,,,,,
1829653,1829653_5,disqualified,,,,,,,,
1830561,1830561_5,qualified,no,,,,,,,
1831446,1831446_5,qualified,yes,201412.0,still together,,,,,
1833581,1833581_5,qualified,no,,,,,,,
1834215,1834215_5,qualified,yes,201412.0,broke up,,,2014.0,April,
1835645,1835645_5,qualified,no,,,,,,,
1836683,1836683_5,qualified,no,,,,,,,
1837415,1837415_5,disqualified,,,,,,,,
1839335,1839335_5,qualified,no,,,,,,,
1840205,1840205_5,qualified,no,,,,,,,
1841311,1841311_5,qualified,no,,,,,,,
1842506,1842506_5,qualified,no,,,,,,,
1843471,1843471_5,qualified,no,,,,,,,
1844215,1844215_5,disqualified,,,,,,,,
1845451,1845451_5,qualified,yes,201412.0,still together,,,,,
1846441,1846441_5,qualified,yes,201412.0,still together,,,,,
1847485,1847485_5,disqualified,,,,,,,,
1848513,1848513_5,qualified,no,,,,,,,
1849405,1849405_5,disqualified,,,,,,,,
1850456,1850456_5,qualified,no,,,,,,,
1851705,1851705_5,disqualified,,,,,,,,
1852461,1852461_5,qualified,no,,,,,,,
1853843,1853843_5,disqualified,,,,,,,,
1854541,1854541_5,disqualified,,,,,,,,
1855236,1855236_5,qualified,no,,,,,,,
1856495,1856495_5,disqualified,,,,,,,,
1857346,1857346_5,qualified,no,,,,,,,
1858265,1858265_5,disqualified,,,,,,,,
1859701,1859701_5,qualified,yes,201502.0,still together,,,,,
1860271,1860271_5,qualified,yes,201412.0,still together,,,,,
1861603,1861603_5,qualified,no,,,,,,,
1862281,1862281_5,qualified,yes,201412.0,still together,,,,,
1863321,1863321_5,qualified,no,,,,,,,
1864311,1864311_5,qualified,yes,201412.0,still together,,,,,
1865296,1865296_5,disqualified,,,,,,,,
1866571,1866571_5,qualified,no,,,,,,,
1867521,1867521_5,qualified,yes,201412.0,still together,,,,,
1868455,1868455_5,disqualified,,,,,,,,
1869273,1869273_5,qualified,no,,,,,,,
1870406,1870406_5,qualified,yes,201412.0,still together,,,,,no
1871556,1871556_5,qualified,yes,201412.0,still together,,,,,
1872625,1872625_5,disqualified,,,,,,,,
1875531,1875531_5,qualified,yes,201412.0,still together,,,,,
1876425,1876425_5,disqualified,,,,,,,,
1878723,1878723_5,disqualified,,,,,,,,
1879215,1879215_5,disqualified,,,,,,,,
1880655,1880655_5,disqualified,,,,,,,,
1881545,1881545_5,disqualified,,,,,,,,
1882315,1882315_5,disqualified,,,,,,,,
1883321,1883321_5,qualified,yes,201412.0,still together,,,,,
1884465,1884465_5,disqualified,,,,,,,,
1885371,1885371_5,qualified,yes,201412.0,still together,,,,,
1886461,1886461_5,qualified,yes,201502.0,still together,,,,,
1887365,1887365_5,disqualified,,,,,,,,
1888561,1888561_5,qualified,yes,201502.0,still together,,,,,
1890241,1890241_5,qualified,yes,201412.0,still together,,,,,
1891561,1891561_5,qualified,no,,,,,,,
1892215,1892215_5,disqualified,,,,,,,,
1893565,1893565_5,disqualified,,,,,,,,
1894396,1894396_5,qualified,yes,201412.0,still together,,,,,no
1895245,1895245_5,disqualified,,,,,,,,
1896355,1896355_5,disqualified,,,,,,,,
1897225,1897225_5,disqualified,,,,,,,,
1898671,1898671_5,disqualified,,,,,,,,
1899483,1899483_5,disqualified,,,,,,,,
1900391,1900391_5,qualified,yes,201412.0,still together,,,,,
1901531,1901531_5,qualified,no,,,,,,,
1902385,1902385_5,qualified,no,,,,,,,
1904661,1904661_5,qualified,no,,,,,,,
1905431,1905431_5,qualified,yes,201412.0,still together,,,,,
1906461,1906461_5,qualified,yes,201412.0,still together,,,,,
1907225,1907225_5,qualified,yes,201501.0,broke up,,,2014.0,October,
1908381,1908381_5,qualified,no,,,,,,,
1909624,1909624_5,disqualified,,,,,,,,
1910205,1910205_5,disqualified,,,,,,,,
1911525,1911525_5,disqualified,,,,,,,,
1912446,1912446_5,qualified,yes,201411.0,still together,,,,,
1913215,1913215_5,disqualified,,,,,,,,
1914291,1914291_5,qualified,no,,,,,,,
1915281,1915281_5,qualified,yes,201412.0,still together,,,,,
1916663,1916663_5,disqualified,,,,,,,,
1918441,1918441_5,qualified,yes,201412.0,still together,,,,,
1919431,1919431_5,qualified,no,,,,,,,
1920235,1920235_5,disqualified,,,,,,,,
1921553,1921553_5,disqualified,,,,,,,,
1922632,1922632_5,disqualified,,,,,,,,
1923753,1923753_5,disqualified,,,,,,,,
1924581,1924581_5,disqualified,,,,,,,,
1925511,1925511_5,qualified,yes,201412.0,still together,,,,,
1926366,1926366_5,qualified,yes,201412.0,still together,,,,,no
1928351,1928351_5,qualified,yes,201501.0,still together,,,,,
1929641,1929641_5,qualified,yes,201411.0,still together,,,,,
1930531,1930531_5,qualified,yes,201411.0,still together,,,,,
1931783,1931783_5,disqualified,,,,,,,,
